Date,Bar Name,Brand Name,Category,Total_Purchased_ml,Total_Consumed_ml,Total_Requested_ml,Potential_Lost_Demand_ml,Last_Closing_Balance_ml
2026-01-07,Sky Lounge,Bombay Sapphire,Gin,0,2187,2187,0,2712
2026-01-07,Sky Lounge,Heineken,Beer,0,5420,10838,5418,0
2026-01-07,Sky Lounge,Hennessy,Brandy,0,769,769,0,387
2026-01-07,Sky Lounge,Jack Daniel's,Whisky,0,2219,2219,0,1525
2026-01-07,Sky Lounge,Johnnie Walker Red,Whisky,9000,4098,4098,0,8115
2026-01-07,Sky Lounge,Jose Cuervo,Tequila,0,1552,1552,0,4683
2026-01-07,Sky Lounge,Kingfisher Premium,Beer,0,0,14122,14122,0
2026-01-07,Sky Lounge,Smirnoff Vodka,Vodka,12750,5634,5634,0,7116
2026-01-08,Garden Bar,Bacardi White,Rum,0,2101,2101,0,1914
2026-01-08,Garden Bar,Baileys,Liqueur,0,0,0,0,2758
2026-01-08,Garden Bar,Bombay Sapphire,Gin,0,936,1831,895,653
2026-01-08,Garden Bar,Heineken,Beer,0,3510,4580,1070,1298
2026-01-08,Garden Bar,Hennessy,Brandy,0,465,465,0,8047
2026-01-08,Garden Bar,Jack Daniel's,Whisky,0,1190,1190,0,11865
2026-01-08,Garden Bar,Johnnie Walker Red,Whisky,0,2250,2645,395,0
2026-01-08,Garden Bar,Jose Cuervo,Tequila,0,1030,1030,0,5766
2026-01-08,Garden Bar,Kingfisher Premium,Beer,9750,6404,6404,0,7062
2026-01-08,Garden Bar,Smirnoff Vodka,Vodka,0,2482,2482,0,6549
2026-01-08,Lobby Bar,Bacardi White,Rum,0,1594,1594,0,5028
2026-01-08,Lobby Bar,Baileys,Liqueur,0,635,635,0,3011
2026-01-08,Lobby Bar,Bombay Sapphire,Gin,14250,2145,2145,0,13958
2026-01-08,Lobby Bar,Heineken,Beer,0,0,6072,6072,0
2026-01-08,Lobby Bar,Hennessy,Brandy,0,652,652,0,10732
2026-01-08,Lobby Bar,Jack Daniel's,Whisky,12000,1324,1324,0,11370
2026-01-08,Lobby Bar,Johnnie Walker Red,Whisky,0,1058,2414,1356,0
2026-01-08,Lobby Bar,Jose Cuervo,Tequila,0,1048,1048,0,663
2026-01-08,Lobby Bar,Kingfisher Premium,Beer,5850,7449,7449,0,6572
2026-01-08,Lobby Bar,Smirnoff Vodka,Vodka,0,0,3041,3041,0
2026-01-08,Pool Bar,Bacardi White,Rum,0,0,3485,3485,0
2026-01-08,Pool Bar,Baileys,Liqueur,0,847,847,0,5878
2026-01-08,Pool Bar,Bombay Sapphire,Gin,0,2205,2205,0,5389
2026-01-08,Pool Bar,Heineken,Beer,0,0,5936,5936,0
2026-01-08,Pool Bar,Hennessy,Brandy,0,516,516,0,11974
2026-01-08,Pool Bar,Jack Daniel's,Whisky,0,0,1776,1776,0
2026-01-08,Pool Bar,Johnnie Walker Red,Whisky,0,0,2751,2751,0
2026-01-08,Pool Bar,Jose Cuervo,Tequila,0,1619,1619,0,5548
2026-01-08,Pool Bar,Kingfisher Premium,Beer,0,0,9815,9815,0
2026-01-08,Pool Bar,Smirnoff Vodka,Vodka,0,4264,4264,0,1935
2026-01-08,Rooftop Bar,Bacardi White,Rum,0,3965,3965,0,14413
2026-01-08,Rooftop Bar,Baileys,Liqueur,0,0,0,0,8293
2026-01-08,Rooftop Bar,Bombay Sapphire,Gin,0,3164,3164,0,10833
2026-01-08,Rooftop Bar,Heineken,Beer,7150,7150,7890,740,0
2026-01-08,Rooftop Bar,Hennessy,Brandy,0,685,685,0,11239
2026-01-08,Rooftop Bar,Jack Daniel's,Whisky,0,2344,2344,0,5908
2026-01-08,Rooftop Bar,Johnnie Walker Red,Whisky,0,4293,4293,0,8077
2026-01-08,Rooftop Bar,Jose Cuervo,Tequila,0,1710,1710,0,7451
2026-01-08,Rooftop Bar,Kingfisher Premium,Beer,0,0,11732,11732,0
2026-01-08,Rooftop Bar,Smirnoff Vodka,Vodka,0,69,5714,5645,0
2026-01-08,Sky Lounge,Bacardi White,Rum,0,0,4463,4463,0
2026-01-08,Sky Lounge,Baileys,Liqueur,0,1314,1314,0,3865
2026-01-08,Sky Lounge,Bombay Sapphire,Gin,0,2712,3959,1247,0
2026-01-08,Sky Lounge,Heineken,Beer,11050,8913,8913,0,2137
2026-01-08,Sky Lounge,Hennessy,Brandy,13300,899,899,0,13047
2026-01-08,Sky Lounge,Jack Daniel's,Whisky,6000,3183,3183,0,3526
2026-01-08,Sky Lounge,Johnnie Walker Red,Whisky,0,4655,4655,0,2511
2026-01-08,Sky Lounge,Jose Cuervo,Tequila,0,1672,1672,0,3418
2026-01-08,Sky Lounge,Kingfisher Premium,Beer,0,0,12252,12252,0
2026-01-08,Sky Lounge,Smirnoff Vodka,Vodka,0,4450,4450,0,2666
2026-01-09,Garden Bar,Bacardi White,Rum,0,559,3512,2953,0
2026-01-09,Garden Bar,Baileys,Liqueur,0,0,0,0,2758
2026-01-09,Garden Bar,Bombay Sapphire,Gin,0,0,2338,2338,0
2026-01-09,Garden Bar,Heineken,Beer,0,0,7810,7810,0
2026-01-09,Garden Bar,Hennessy,Brandy,0,591,591,0,7456
2026-01-09,Garden Bar,Jack Daniel's,Whisky,0,1987,1987,0,9538
2026-01-09,Garden Bar,Johnnie Walker Red,Whisky,13500,2973,2973,0,10527
2026-01-09,Garden Bar,Jose Cuervo,Tequila,0,1307,1307,0,4004
2026-01-09,Garden Bar,Kingfisher Premium,Beer,0,3346,9844,6498,0
2026-01-09,Garden Bar,Smirnoff Vodka,Vodka,0,3484,3484,0,3065
2026-01-09,Lobby Bar,Bacardi White,Rum,0,3239,3239,0,1789
2026-01-09,Lobby Bar,Baileys,Liqueur,0,1201,1201,0,1810
2026-01-09,Lobby Bar,Bombay Sapphire,Gin,0,2629,2629,0,9892
2026-01-09,Lobby Bar,Heineken,Beer,0,0,6744,6744,0
2026-01-09,Lobby Bar,Hennessy,Brandy,0,541,541,0,10285
2026-01-09,Lobby Bar,Jack Daniel's,Whisky,0,2170,2170,0,8506
2026-01-09,Lobby Bar,Johnnie Walker Red,Whisky,15000,4347,4347,0,10653
2026-01-09,Lobby Bar,Jose Cuervo,Tequila,0,663,1670,1007,0
2026-01-09,Lobby Bar,Kingfisher Premium,Beer,0,2509,11534,9025,0
2026-01-09,Lobby Bar,Smirnoff Vodka,Vodka,0,0,4219,4219,0
2026-01-09,Pool Bar,Bacardi White,Rum,0,0,4478,4478,0
2026-01-09,Pool Bar,Baileys,Liqueur,0,898,898,0,4980
2026-01-09,Pool Bar,Bombay Sapphire,Gin,0,2893,2893,0,4858
2026-01-09,Pool Bar,Heineken,Beer,0,0,9971,9971,0
2026-01-09,Pool Bar,Hennessy,Brandy,0,865,865,0,11616
2026-01-09,Pool Bar,Jack Daniel's,Whisky,10500,2341,2341,0,8159
2026-01-09,Pool Bar,Johnnie Walker Red,Whisky,10500,5036,5036,0,9874
2026-01-09,Pool Bar,Jose Cuervo,Tequila,0,2225,2225,0,3323
2026-01-09,Pool Bar,Kingfisher Premium,Beer,0,0,13481,13481,0
2026-01-09,Pool Bar,Smirnoff Vodka,Vodka,8250,4381,4381,0,8903
2026-01-09,Rooftop Bar,Bacardi White,Rum,0,4316,4316,0,6891
2026-01-09,Rooftop Bar,Baileys,Liqueur,0,1534,1534,0,7417
2026-01-09,Rooftop Bar,Bombay Sapphire,Gin,0,2995,2995,0,8587
2026-01-09,Rooftop Bar,Heineken,Beer,0,0,13980,13980,0
2026-01-09,Rooftop Bar,Hennessy,Brandy,0,962,962,0,10075
2026-01-09,Rooftop Bar,Jack Daniel's,Whisky,0,3653,3653,0,718
2026-01-09,Rooftop Bar,Johnnie Walker Red,Whisky,12750,5217,5217,0,15610
2026-01-09,Rooftop Bar,Jose Cuervo,Tequila,0,2469,2469,0,4418
2026-01-09,Rooftop Bar,Kingfisher Premium,Beer,0,0,16092,16092,0
2026-01-09,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,7023,7023,0
2026-01-09,Sky Lounge,Bacardi White,Rum,10500,4562,4562,0,5938
2026-01-09,Sky Lounge,Baileys,Liqueur,0,1144,1144,0,2088
2026-01-09,Sky Lounge,Bombay Sapphire,Gin,0,0,4848,4848,0
2026-01-09,Sky Lounge,Heineken,Beer,8450,10587,13475,2888,0
2026-01-09,Sky Lounge,Hennessy,Brandy,0,946,946,0,12775
2026-01-09,Sky Lounge,Jack Daniel's,Whisky,10500,3327,3327,0,10699
2026-01-09,Sky Lounge,Johnnie Walker Red,Whisky,12000,5639,5639,0,6608
2026-01-09,Sky Lounge,Jose Cuervo,Tequila,10500,2554,2554,0,9994
2026-01-09,Sky Lounge,Kingfisher Premium,Beer,0,0,14828,14828,0
2026-01-09,Sky Lounge,Smirnoff Vodka,Vodka,0,2666,7325,4659,0
2026-01-10,Garden Bar,Bacardi White,Rum,0,0,2750,2750,0
2026-01-10,Garden Bar,Baileys,Liqueur,0,1144,1144,0,1614
2026-01-10,Garden Bar,Bombay Sapphire,Gin,0,0,2979,2979,0
2026-01-10,Garden Bar,Heineken,Beer,13650,8859,8859,0,4791
2026-01-10,Garden Bar,Hennessy,Brandy,0,743,743,0,7382
2026-01-10,Garden Bar,Jack Daniel's,Whisky,0,2627,2627,0,6911
2026-01-10,Garden Bar,Johnnie Walker Red,Whisky,0,3633,3633,0,9189
2026-01-10,Garden Bar,Jose Cuervo,Tequila,0,1528,1528,0,2476
2026-01-10,Garden Bar,Kingfisher Premium,Beer,0,0,9023,9023,0
2026-01-10,Garden Bar,Smirnoff Vodka,Vodka,12750,4463,4463,0,12408
2026-01-10,Lobby Bar,Bacardi White,Rum,7500,2975,2975,0,6314
2026-01-10,Lobby Bar,Baileys,Liqueur,0,1231,1231,0,579
2026-01-10,Lobby Bar,Bombay Sapphire,Gin,0,2368,2368,0,7919
2026-01-10,Lobby Bar,Heineken,Beer,0,0,6111,6111,0
2026-01-10,Lobby Bar,Hennessy,Brandy,0,812,812,0,8964
2026-01-10,Lobby Bar,Jack Daniel's,Whisky,0,2523,2523,0,5983
2026-01-10,Lobby Bar,Johnnie Walker Red,Whisky,0,4347,4347,0,6959
2026-01-10,Lobby Bar,Jose Cuervo,Tequila,0,0,1622,1622,0
2026-01-10,Lobby Bar,Kingfisher Premium,Beer,0,0,13831,13831,0
2026-01-10,Lobby Bar,Smirnoff Vodka,Vodka,12000,6141,6141,0,5859
2026-01-10,Pool Bar,Bacardi White,Rum,0,0,4691,4691,0
2026-01-10,Pool Bar,Baileys,Liqueur,0,1343,1343,0,3842
2026-01-10,Pool Bar,Bombay Sapphire,Gin,0,2496,4057,1561,0
2026-01-10,Pool Bar,Heineken,Beer,13000,12684,12684,0,4066
2026-01-10,Pool Bar,Hennessy,Brandy,0,856,856,0,10253
2026-01-10,Pool Bar,Jack Daniel's,Whisky,0,3333,3333,0,4826
2026-01-10,Pool Bar,Johnnie Walker Red,Whisky,12750,5023,5023,0,13191
2026-01-10,Pool Bar,Jose Cuervo,Tequila,0,2425,2425,0,898
2026-01-10,Pool Bar,Kingfisher Premium,Beer,0,0,16837,16837,0
2026-01-10,Pool Bar,Smirnoff Vodka,Vodka,15000,6035,6035,0,16238
2026-01-10,Rooftop Bar,Bacardi White,Rum,0,5723,5723,0,1168
2026-01-10,Rooftop Bar,Baileys,Liqueur,0,1047,1047,0,5953
2026-01-10,Rooftop Bar,Bombay Sapphire,Gin,0,4395,4395,0,2954
2026-01-10,Rooftop Bar,Heineken,Beer,0,0,13036,13036,0
2026-01-10,Rooftop Bar,Hennessy,Brandy,0,1309,1309,0,8313
2026-01-10,Rooftop Bar,Jack Daniel's,Whisky,12000,4370,4370,0,8348
2026-01-10,Rooftop Bar,Johnnie Walker Red,Whisky,0,6355,6355,0,9255
2026-01-10,Rooftop Bar,Jose Cuervo,Tequila,0,2891,2891,0,3477
2026-01-10,Rooftop Bar,Kingfisher Premium,Beer,6500,6500,21939,15439,0
2026-01-10,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,7177,7177,0
2026-01-10,Sky Lounge,Bacardi White,Rum,0,5938,6997,1059,0
2026-01-10,Sky Lounge,Baileys,Liqueur,0,1394,1394,0,694
2026-01-10,Sky Lounge,Bombay Sapphire,Gin,0,0,4446,4446,0
2026-01-10,Sky Lounge,Heineken,Beer,0,0,17948,17948,0
2026-01-10,Sky Lounge,Hennessy,Brandy,0,1474,1474,0,10368
2026-01-10,Sky Lounge,Jack Daniel's,Whisky,0,3528,3528,0,7171
2026-01-10,Sky Lounge,Johnnie Walker Red,Whisky,12000,6926,6926,0,11682
2026-01-10,Sky Lounge,Jose Cuervo,Tequila,0,3267,3267,0,7120
2026-01-10,Sky Lounge,Kingfisher Premium,Beer,9100,9100,23202,14102,1067
2026-01-10,Sky Lounge,Smirnoff Vodka,Vodka,0,0,7045,7045,0
2026-01-11,Garden Bar,Bacardi White,Rum,0,0,2350,2350,0
2026-01-11,Garden Bar,Baileys,Liqueur,0,641,641,0,973
2026-01-11,Garden Bar,Bombay Sapphire,Gin,13500,2178,2178,0,11322
2026-01-11,Garden Bar,Heineken,Beer,10400,5506,5506,0,9685
2026-01-11,Garden Bar,Hennessy,Brandy,0,550,550,0,6416
2026-01-11,Garden Bar,Jack Daniel's,Whisky,0,1644,1644,0,5267
2026-01-11,Garden Bar,Johnnie Walker Red,Whisky,0,2856,2856,0,4260
2026-01-11,Garden Bar,Jose Cuervo,Tequila,0,1011,1011,0,1465
2026-01-11,Garden Bar,Kingfisher Premium,Beer,9750,9217,9217,0,533
2026-01-11,Garden Bar,Smirnoff Vodka,Vodka,0,2765,2765,0,10913
2026-01-11,Lobby Bar,Bacardi White,Rum,0,2746,2746,0,3568
2026-01-11,Lobby Bar,Baileys,Liqueur,15750,718,718,0,15611
2026-01-11,Lobby Bar,Bombay Sapphire,Gin,0,2054,2054,0,5775
2026-01-11,Lobby Bar,Heineken,Beer,0,0,7406,7406,0
2026-01-11,Lobby Bar,Hennessy,Brandy,0,670,670,0,8887
2026-01-11,Lobby Bar,Jack Daniel's,Whisky,0,1365,1365,0,4618
2026-01-11,Lobby Bar,Johnnie Walker Red,Whisky,0,3104,3104,0,3202
2026-01-11,Lobby Bar,Jose Cuervo,Tequila,6000,1384,1384,0,4616
2026-01-11,Lobby Bar,Kingfisher Premium,Beer,13000,11827,11827,0,6247
2026-01-11,Lobby Bar,Smirnoff Vodka,Vodka,0,4474,4474,0,1385
2026-01-11,Pool Bar,Bacardi White,Rum,0,0,2734,2734,0
2026-01-11,Pool Bar,Baileys,Liqueur,0,995,995,0,2642
2026-01-11,Pool Bar,Bombay Sapphire,Gin,0,0,3048,3048,0
2026-01-11,Pool Bar,Heineken,Beer,0,316,6607,6291,0
2026-01-11,Pool Bar,Hennessy,Brandy,0,0,0,0,10253
2026-01-11,Pool Bar,Jack Daniel's,Whisky,0,2305,2305,0,3175
2026-01-11,Pool Bar,Johnnie Walker Red,Whisky,0,4369,4369,0,11840
2026-01-11,Pool Bar,Jose Cuervo,Tequila,0,898,1470,572,0
2026-01-11,Pool Bar,Kingfisher Premium,Beer,0,0,9277,9277,0
2026-01-11,Pool Bar,Smirnoff Vodka,Vodka,0,4268,4268,0,12744
2026-01-11,Rooftop Bar,Bacardi White,Rum,0,1168,3599,2431,0
2026-01-11,Rooftop Bar,Baileys,Liqueur,0,944,944,0,4768
2026-01-11,Rooftop Bar,Bombay Sapphire,Gin,0,2954,3256,302,0
2026-01-11,Rooftop Bar,Heineken,Beer,5200,5200,12086,6886,0
2026-01-11,Rooftop Bar,Hennessy,Brandy,0,0,0,0,8313
2026-01-11,Rooftop Bar,Jack Daniel's,Whisky,0,2679,2679,0,5669
2026-01-11,Rooftop Bar,Johnnie Walker Red,Whisky,0,4611,4611,0,8352
2026-01-11,Rooftop Bar,Jose Cuervo,Tequila,0,1527,1819,292,0
2026-01-11,Rooftop Bar,Kingfisher Premium,Beer,0,0,12174,12174,0
2026-01-11,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,6101,6101,0
2026-01-11,Sky Lounge,Bacardi White,Rum,0,0,3277,3277,0
2026-01-11,Sky Lounge,Baileys,Liqueur,0,694,1272,578,0
2026-01-11,Sky Lounge,Bombay Sapphire,Gin,0,0,3870,3870,0
2026-01-11,Sky Lounge,Heineken,Beer,0,0,12973,12973,0
2026-01-11,Sky Lounge,Hennessy,Brandy,0,907,907,0,9461
2026-01-11,Sky Lounge,Jack Daniel's,Whisky,0,3528,3528,0,6570
2026-01-11,Sky Lounge,Johnnie Walker Red,Whisky,0,3169,3169,0,8513
2026-01-11,Sky Lounge,Jose Cuervo,Tequila,0,2242,2242,0,4485
2026-01-11,Sky Lounge,Kingfisher Premium,Beer,7800,7800,16799,8999,6006
2026-01-11,Sky Lounge,Smirnoff Vodka,Vodka,8250,5815,5815,0,2435
2026-01-12,Garden Bar,Bacardi White,Rum,0,0,1767,1767,0
2026-01-12,Garden Bar,Baileys,Liqueur,0,464,464,0,509
2026-01-12,Garden Bar,Bombay Sapphire,Gin,0,1529,1529,0,9793
2026-01-12,Garden Bar,Heineken,Beer,0,3416,3416,0,6269
2026-01-12,Garden Bar,Hennessy,Brandy,0,384,384,0,6065
2026-01-12,Garden Bar,Jack Daniel's,Whisky,0,1128,1128,0,4760
2026-01-12,Garden Bar,Johnnie Walker Red,Whisky,0,1957,1957,0,2081
2026-01-12,Garden Bar,Jose Cuervo,Tequila,0,874,874,0,920
2026-01-12,Garden Bar,Kingfisher Premium,Beer,13000,5835,5835,0,7698
2026-01-12,Garden Bar,Smirnoff Vodka,Vodka,0,2503,2503,0,8324
2026-01-12,Lobby Bar,Bacardi White,Rum,0,1972,1972,0,1596
2026-01-12,Lobby Bar,Baileys,Liqueur,0,515,515,0,15096
2026-01-12,Lobby Bar,Bombay Sapphire,Gin,0,1471,1471,0,4060
2026-01-12,Lobby Bar,Heineken,Beer,13650,3560,3560,0,10090
2026-01-12,Lobby Bar,Hennessy,Brandy,0,487,487,0,7870
2026-01-12,Lobby Bar,Jack Daniel's,Whisky,0,1273,1273,0,3345
2026-01-12,Lobby Bar,Johnnie Walker Red,Whisky,0,1928,1928,0,1274
2026-01-12,Lobby Bar,Jose Cuervo,Tequila,0,950,950,0,4252
2026-01-12,Lobby Bar,Kingfisher Premium,Beer,0,1173,8523,7350,0
2026-01-12,Lobby Bar,Smirnoff Vodka,Vodka,15750,2557,2557,0,15273
2026-01-12,Pool Bar,Bacardi White,Rum,8250,2098,2098,0,7331
2026-01-12,Pool Bar,Baileys,Liqueur,0,554,554,0,2088
2026-01-12,Pool Bar,Bombay Sapphire,Gin,13500,2059,2059,0,11441
2026-01-12,Pool Bar,Heineken,Beer,0,0,4800,4800,0
2026-01-12,Pool Bar,Hennessy,Brandy,0,620,620,0,9838
2026-01-12,Pool Bar,Jack Daniel's,Whisky,0,1568,1568,0,953
2026-01-12,Pool Bar,Johnnie Walker Red,Whisky,0,2539,2539,0,8525
2026-01-12,Pool Bar,Jose Cuervo,Tequila,0,0,1335,1335,0
2026-01-12,Pool Bar,Kingfisher Premium,Beer,0,0,7852,7852,0
2026-01-12,Pool Bar,Smirnoff Vodka,Vodka,0,2366,2366,0,8135
2026-01-12,Rooftop Bar,Bacardi White,Rum,0,0,3091,3091,0
2026-01-12,Rooftop Bar,Baileys,Liqueur,0,739,739,0,4420
2026-01-12,Rooftop Bar,Bombay Sapphire,Gin,0,0,2174,2174,0
2026-01-12,Rooftop Bar,Heineken,Beer,11050,5846,5846,0,5204
2026-01-12,Rooftop Bar,Hennessy,Brandy,0,719,719,0,7594
2026-01-12,Rooftop Bar,Jack Daniel's,Whisky,0,2215,2215,0,3454
2026-01-12,Rooftop Bar,Johnnie Walker Red,Whisky,0,2260,2260,0,2384
2026-01-12,Rooftop Bar,Jose Cuervo,Tequila,9750,1655,1655,0,8095
2026-01-12,Rooftop Bar,Kingfisher Premium,Beer,0,0,7891,7891,0
2026-01-12,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,3239,3239,0
2026-01-12,Sky Lounge,Bacardi White,Rum,0,0,2823,2823,0
2026-01-12,Sky Lounge,Baileys,Liqueur,0,0,0,0,0
2026-01-12,Sky Lounge,Bombay Sapphire,Gin,15000,2725,2725,0,13778
2026-01-12,Sky Lounge,Heineken,Beer,0,0,6920,6920,0
2026-01-12,Sky Lounge,Hennessy,Brandy,0,882,882,0,9208
2026-01-12,Sky Lounge,Jack Daniel's,Whisky,0,2424,2424,0,1219
2026-01-12,Sky Lounge,Johnnie Walker Red,Whisky,0,3517,3517,0,8218
2026-01-12,Sky Lounge,Jose Cuervo,Tequila,0,1528,1528,0,2957
2026-01-12,Sky Lounge,Kingfisher Premium,Beer,5850,5850,10094,4244,0
2026-01-12,Sky Lounge,Smirnoff Vodka,Vodka,0,2435,4482,2047,0
2026-01-13,Garden Bar,Bacardi White,Rum,0,0,1975,1975,0
2026-01-13,Garden Bar,Baileys,Liqueur,14250,0,0,0,14759
2026-01-13,Garden Bar,Bombay Sapphire,Gin,0,1619,1619,0,8466
2026-01-13,Garden Bar,Heineken,Beer,0,4124,4124,0,2145
2026-01-13,Garden Bar,Hennessy,Brandy,0,353,353,0,5426
2026-01-13,Garden Bar,Jack Daniel's,Whisky,0,1312,1312,0,2827
2026-01-13,Garden Bar,Johnnie Walker Red,Whisky,0,2081,2324,243,0
2026-01-13,Garden Bar,Jose Cuervo,Tequila,0,591,861,270,0
2026-01-13,Garden Bar,Kingfisher Premium,Beer,0,6624,6624,0,5223
2026-01-13,Garden Bar,Smirnoff Vodka,Vodka,0,2226,2226,0,5841
2026-01-13,Lobby Bar,Bacardi White,Rum,0,1596,1845,249,0
2026-01-13,Lobby Bar,Baileys,Liqueur,0,527,527,0,14984
2026-01-13,Lobby Bar,Bombay Sapphire,Gin,0,1775,1775,0,1808
2026-01-13,Lobby Bar,Heineken,Beer,0,6323,6323,0,3767
2026-01-13,Lobby Bar,Hennessy,Brandy,0,457,457,0,7350
2026-01-13,Lobby Bar,Jack Daniel's,Whisky,0,1394,1394,0,2178
2026-01-13,Lobby Bar,Johnnie Walker Red,Whisky,9000,2433,2433,0,9239
2026-01-13,Lobby Bar,Jose Cuervo,Tequila,0,969,969,0,3579
2026-01-13,Lobby Bar,Kingfisher Premium,Beer,0,0,3865,3865,0
2026-01-13,Lobby Bar,Smirnoff Vodka,Vodka,0,2884,2884,0,13020
2026-01-13,Pool Bar,Bacardi White,Rum,0,2241,2241,0,4330
2026-01-13,Pool Bar,Baileys,Liqueur,0,0,0,0,2088
2026-01-13,Pool Bar,Bombay Sapphire,Gin,0,1827,1827,0,9614
2026-01-13,Pool Bar,Heineken,Beer,0,0,6257,6257,0
2026-01-13,Pool Bar,Hennessy,Brandy,0,517,517,0,9304
2026-01-13,Pool Bar,Jack Daniel's,Whisky,0,953,2215,1262,0
2026-01-13,Pool Bar,Johnnie Walker Red,Whisky,0,2430,2430,0,5019
2026-01-13,Pool Bar,Jose Cuervo,Tequila,8250,1623,1623,0,6627
2026-01-13,Pool Bar,Kingfisher Premium,Beer,0,0,7346,7346,0
2026-01-13,Pool Bar,Smirnoff Vodka,Vodka,0,2379,2379,0,5756
2026-01-13,Rooftop Bar,Bacardi White,Rum,15750,2915,2915,0,12835
2026-01-13,Rooftop Bar,Baileys,Liqueur,0,1165,1165,0,2864
2026-01-13,Rooftop Bar,Bombay Sapphire,Gin,0,0,1291,1291,0
2026-01-13,Rooftop Bar,Heineken,Beer,13650,7105,7105,0,12722
2026-01-13,Rooftop Bar,Hennessy,Brandy,0,618,618,0,7107
2026-01-13,Rooftop Bar,Jack Daniel's,Whisky,0,2752,2752,0,702
2026-01-13,Rooftop Bar,Johnnie Walker Red,Whisky,9000,4293,4293,0,9818
2026-01-13,Rooftop Bar,Jose Cuervo,Tequila,0,1353,1353,0,7026
2026-01-13,Rooftop Bar,Kingfisher Premium,Beer,0,0,12179,12179,0
2026-01-13,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,3811,3811,0
2026-01-13,Sky Lounge,Bacardi White,Rum,0,0,3255,3255,0
2026-01-13,Sky Lounge,Baileys,Liqueur,0,0,1043,1043,0
2026-01-13,Sky Lounge,Bombay Sapphire,Gin,0,2378,2378,0,10535
2026-01-13,Sky Lounge,Heineken,Beer,8450,8450,10930,2480,436
2026-01-13,Sky Lounge,Hennessy,Brandy,0,771,771,0,8407
2026-01-13,Sky Lounge,Jack Daniel's,Whisky,0,1219,3472,2253,0
2026-01-13,Sky Lounge,Johnnie Walker Red,Whisky,0,3284,3284,0,2609
2026-01-13,Sky Lounge,Jose Cuervo,Tequila,0,1798,1798,0,1159
2026-01-13,Sky Lounge,Kingfisher Premium,Beer,0,0,12870,12870,0
2026-01-13,Sky Lounge,Smirnoff Vodka,Vodka,0,0,4632,4632,0
2026-01-14,Garden Bar,Bacardi White,Rum,7500,2099,2099,0,6835
2026-01-14,Garden Bar,Baileys,Liqueur,0,474,474,0,14428
2026-01-14,Garden Bar,Bombay Sapphire,Gin,0,1469,1469,0,6751
2026-01-14,Garden Bar,Heineken,Beer,8450,5166,5166,0,7927
2026-01-14,Garden Bar,Hennessy,Brandy,0,403,403,0,5023
2026-01-14,Garden Bar,Jack Daniel's,Whisky,0,1113,1113,0,1714
2026-01-14,Garden Bar,Johnnie Walker Red,Whisky,6000,2569,2569,0,4018
2026-01-14,Garden Bar,Jose Cuervo,Tequila,0,0,1096,1096,0
2026-01-14,Garden Bar,Kingfisher Premium,Beer,5200,6274,8234,1960,0
2026-01-14,Garden Bar,Smirnoff Vodka,Vodka,0,2641,2641,0,1217
2026-01-14,Lobby Bar,Bacardi White,Rum,15000,1669,1669,0,13597
2026-01-14,Lobby Bar,Baileys,Liqueur,0,507,507,0,14062
2026-01-14,Lobby Bar,Bombay Sapphire,Gin,0,1719,1719,0,1005
2026-01-14,Lobby Bar,Heineken,Beer,0,3767,6106,2339,0
2026-01-14,Lobby Bar,Hennessy,Brandy,0,450,450,0,6900
2026-01-14,Lobby Bar,Jack Daniel's,Whisky,0,1743,1743,0,208
2026-01-14,Lobby Bar,Johnnie Walker Red,Whisky,0,2043,2043,0,5798
2026-01-14,Lobby Bar,Jose Cuervo,Tequila,0,1062,1062,0,1635
2026-01-14,Lobby Bar,Kingfisher Premium,Beer,0,0,8929,8929,0
2026-01-14,Lobby Bar,Smirnoff Vodka,Vodka,0,3115,3115,0,8579
2026-01-14,Pool Bar,Bacardi White,Rum,0,3267,3267,0,644
2026-01-14,Pool Bar,Baileys,Liqueur,0,698,698,0,1431
2026-01-14,Pool Bar,Bombay Sapphire,Gin,0,2242,2242,0,9131
2026-01-14,Pool Bar,Heineken,Beer,0,0,5941,5941,0
2026-01-14,Pool Bar,Hennessy,Brandy,0,591,591,0,8525
2026-01-14,Pool Bar,Jack Daniel's,Whisky,15000,1651,1651,0,14232
2026-01-14,Pool Bar,Johnnie Walker Red,Whisky,0,3174,3174,0,679
2026-01-14,Pool Bar,Jose Cuervo,Tequila,0,734,734,0,6369
2026-01-14,Pool Bar,Kingfisher Premium,Beer,0,0,8087,8087,0
2026-01-14,Pool Bar,Smirnoff Vodka,Vodka,0,3848,3848,0,3291
2026-01-14,Rooftop Bar,Bacardi White,Rum,0,3277,3277,0,11430
2026-01-14,Rooftop Bar,Baileys,Liqueur,0,945,945,0,2472
2026-01-14,Rooftop Bar,Bombay Sapphire,Gin,0,0,2580,2580,0
2026-01-14,Rooftop Bar,Heineken,Beer,6500,8565,8565,0,9684
2026-01-14,Rooftop Bar,Hennessy,Brandy,0,782,782,0,6552
2026-01-14,Rooftop Bar,Jack Daniel's,Whisky,11250,2512,2512,0,10122
2026-01-14,Rooftop Bar,Johnnie Walker Red,Whisky,0,3780,3780,0,3311
