Date Time Served,Bar Name,Brand Name,Category,Bottle Size (ml),Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Requested Demand (ml),Potential Lost Demand (ml),Date,Day of Week,Conservation Check
2026-03-12 15:06:00,Garden Bar,Bacardi White,Rum,750,2991,0,779,2212,779,0,2026-03-12,Thursday,True
2026-03-12 20:58:00,Garden Bar,Bacardi White,Rum,750,792,0,201,591,201,0,2026-03-12,Thursday,True
2026-03-13 11:07:00,Garden Bar,Bacardi White,Rum,750,591,0,102,489,102,0,2026-03-13,Friday,True
2026-03-13 18:47:00,Garden Bar,Bacardi White,Rum,750,489,0,489,0,2730,2241,2026-03-13,Friday,True
2026-03-14 16:29:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,183,183,2026-03-14,Saturday,True
2026-03-14 16:45:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,729,729,2026-03-14,Saturday,True
2026-03-14 18:58:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1102,1102,2026-03-14,Saturday,True
2026-03-14 20:37:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,922,922,2026-03-14,Saturday,True
2026-03-14 22:40:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,250,250,2026-03-14,Saturday,True
2026-03-15 15:45:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1819,1819,2026-03-15,Sunday,True
2026-03-15 22:30:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,74,74,2026-03-15,Sunday,True
2026-03-15 22:32:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1442,1442,2026-03-15,Sunday,True
2026-03-16 15:39:00,Garden Bar,Bacardi White,Rum,750,0,12000,315,11685,315,0,2026-03-16,Monday,True
2026-03-16 17:11:00,Garden Bar,Bacardi White,Rum,750,11381,0,477,10904,477,0,2026-03-16,Monday,True
2026-03-16 19:25:00,Garden Bar,Bacardi White,Rum,750,11685,0,304,11381,304,0,2026-03-16,Monday,True
2026-03-16 19:33:00,Garden Bar,Bacardi White,Rum,750,10904,0,381,10523,381,0,2026-03-16,Monday,True
2026-03-17 11:14:00,Garden Bar,Bacardi White,Rum,750,10523,0,368,10155,368,0,2026-03-17,Tuesday,True
2026-03-17 13:08:00,Garden Bar,Bacardi White,Rum,750,10155,0,294,9861,294,0,2026-03-17,Tuesday,True
2026-03-17 17:05:00,Garden Bar,Bacardi White,Rum,750,9861,0,631,9230,631,0,2026-03-17,Tuesday,True
2026-03-17 18:29:00,Garden Bar,Bacardi White,Rum,750,8920,0,194,8726,194,0,2026-03-17,Tuesday,True
2026-03-17 22:48:00,Garden Bar,Bacardi White,Rum,750,9230,0,310,8920,310,0,2026-03-17,Tuesday,True
2026-03-18 10:17:00,Garden Bar,Bacardi White,Rum,750,7722,0,265,7457,265,0,2026-03-18,Wednesday,True
2026-03-18 17:36:00,Garden Bar,Bacardi White,Rum,750,7457,0,475,6982,475,0,2026-03-18,Wednesday,True
2026-03-18 20:31:00,Garden Bar,Bacardi White,Rum,750,8726,0,1004,7722,1004,0,2026-03-18,Wednesday,True
2026-03-18 23:04:00,Garden Bar,Bacardi White,Rum,750,6982,0,268,6714,268,0,2026-03-18,Wednesday,True
2026-03-19 10:59:00,Garden Bar,Bacardi White,Rum,750,6714,0,1196,5518,1196,0,2026-03-19,Thursday,True
2026-03-19 20:42:00,Garden Bar,Bacardi White,Rum,750,5518,0,1010,4508,1010,0,2026-03-19,Thursday,True
2026-03-20 12:58:00,Garden Bar,Bacardi White,Rum,750,4508,0,1261,3247,1261,0,2026-03-20,Friday,True
2026-03-20 17:02:00,Garden Bar,Bacardi White,Rum,750,3247,0,569,2678,569,0,2026-03-20,Friday,True
2026-03-20 23:45:00,Garden Bar,Bacardi White,Rum,750,2678,0,1147,1531,1147,0,2026-03-20,Friday,True
2026-03-21 16:42:00,Garden Bar,Bacardi White,Rum,750,659,0,659,0,2185,1526,2026-03-21,Saturday,True
2026-03-21 19:48:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,862,862,2026-03-21,Saturday,True
2026-03-21 20:25:00,Garden Bar,Bacardi White,Rum,750,1531,0,872,659,872,0,2026-03-21,Saturday,True
2026-03-22 19:46:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,889,889,2026-03-22,Sunday,True
2026-03-22 21:20:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1869,1869,2026-03-22,Sunday,True
2026-03-23 10:53:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,148,148,2026-03-23,Monday,True
2026-03-23 22:07:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1462,1462,2026-03-23,Monday,True
2026-03-24 11:31:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,858,858,2026-03-24,Tuesday,True
2026-03-24 15:57:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,422,422,2026-03-24,Tuesday,True
2026-03-24 20:48:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,524,524,2026-03-24,Tuesday,True
2026-03-25 16:35:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,533,533,2026-03-25,Wednesday,True
2026-03-25 17:25:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1158,1158,2026-03-25,Wednesday,True
2026-03-25 19:44:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,301,301,2026-03-25,Wednesday,True
2026-03-25 20:47:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,192,192,2026-03-25,Wednesday,True
2026-03-26 17:59:00,Garden Bar,Bacardi White,Rum,750,0,6750,257,6493,257,0,2026-03-26,Thursday,True
2026-03-26 18:06:00,Garden Bar,Bacardi White,Rum,750,6225,0,934,5291,934,0,2026-03-26,Thursday,True
2026-03-26 21:04:00,Garden Bar,Bacardi White,Rum,750,6493,0,268,6225,268,0,2026-03-26,Thursday,True
2026-03-27 13:03:00,Garden Bar,Bacardi White,Rum,750,5022,0,886,4136,886,0,2026-03-27,Friday,True
2026-03-27 20:52:00,Garden Bar,Bacardi White,Rum,750,3394,0,817,2577,817,0,2026-03-27,Friday,True
2026-03-27 22:11:00,Garden Bar,Bacardi White,Rum,750,5291,0,269,5022,269,0,2026-03-27,Friday,True
2026-03-27 22:58:00,Garden Bar,Bacardi White,Rum,750,4136,0,742,3394,742,0,2026-03-27,Friday,True
2026-03-28 10:08:00,Garden Bar,Bacardi White,Rum,750,2577,13500,1032,15045,1032,0,2026-03-28,Saturday,True
2026-03-28 18:39:00,Garden Bar,Bacardi White,Rum,750,15045,0,1220,13825,1220,0,2026-03-28,Saturday,True
2026-03-28 22:57:00,Garden Bar,Bacardi White,Rum,750,13825,0,831,12994,831,0,2026-03-28,Saturday,True
2026-03-29 14:40:00,Garden Bar,Bacardi White,Rum,750,10970,0,392,10578,392,0,2026-03-29,Sunday,True
2026-03-29 15:58:00,Garden Bar,Bacardi White,Rum,750,12994,0,948,12046,948,0,2026-03-29,Sunday,True
2026-03-29 18:19:00,Garden Bar,Bacardi White,Rum,750,11349,0,379,10970,379,0,2026-03-29,Sunday,True
2026-03-29 20:16:00,Garden Bar,Bacardi White,Rum,750,10578,0,519,10059,519,0,2026-03-29,Sunday,True
2026-03-29 21:38:00,Garden Bar,Bacardi White,Rum,750,12046,0,697,11349,697,0,2026-03-29,Sunday,True
2026-03-30 15:20:00,Garden Bar,Bacardi White,Rum,750,9692,0,1076,8616,1076,0,2026-03-30,Monday,True
2026-03-30 16:21:00,Garden Bar,Bacardi White,Rum,750,8616,0,447,8169,447,0,2026-03-30,Monday,True
2026-03-30 17:23:00,Garden Bar,Bacardi White,Rum,750,10059,0,367,9692,367,0,2026-03-30,Monday,True
2026-03-30 18:17:00,Garden Bar,Bacardi White,Rum,750,8169,0,158,8011,158,0,2026-03-30,Monday,True
2026-03-31 10:15:00,Garden Bar,Bacardi White,Rum,750,8011,0,1242,6769,1242,0,2026-03-31,Tuesday,True
2026-03-31 14:43:00,Garden Bar,Bacardi White,Rum,750,6769,0,419,6350,419,0,2026-03-31,Tuesday,True
2026-03-31 23:09:00,Garden Bar,Bacardi White,Rum,750,6350,0,385,5965,385,0,2026-03-31,Tuesday,True
2026-04-01 10:15:00,Garden Bar,Bacardi White,Rum,750,4655,0,526,4129,526,0,2026-04-01,Wednesday,True
2026-04-01 14:11:00,Garden Bar,Bacardi White,Rum,750,5227,0,572,4655,572,0,2026-04-01,Wednesday,True
2026-04-01 16:54:00,Garden Bar,Bacardi White,Rum,750,5965,0,738,5227,738,0,2026-04-01,Wednesday,True
2026-04-01 18:30:00,Garden Bar,Bacardi White,Rum,750,4129,0,531,3598,531,0,2026-04-01,Wednesday,True
2026-04-02 20:27:00,Garden Bar,Bacardi White,Rum,750,2455,0,232,2223,232,0,2026-04-02,Thursday,True
2026-04-02 21:28:00,Garden Bar,Bacardi White,Rum,750,3598,0,1143,2455,1143,0,2026-04-02,Thursday,True
2026-04-02 23:22:00,Garden Bar,Bacardi White,Rum,750,2223,0,930,1293,930,0,2026-04-02,Thursday,True
2026-04-03 11:54:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,834,834,2026-04-03,Friday,True
2026-04-03 11:59:00,Garden Bar,Bacardi White,Rum,750,266,0,266,0,280,14,2026-04-03,Friday,True
2026-04-03 19:06:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1022,1022,2026-04-03,Friday,True
2026-04-03 22:45:00,Garden Bar,Bacardi White,Rum,750,1293,0,1027,266,1027,0,2026-04-03,Friday,True
2026-04-04 16:41:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1465,1465,2026-04-04,Saturday,True
2026-04-04 20:49:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,305,305,2026-04-04,Saturday,True
2026-04-04 22:42:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,169,169,2026-04-04,Saturday,True
2026-04-04 23:10:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,636,636,2026-04-04,Saturday,True
2026-04-04 23:37:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1016,1016,2026-04-04,Saturday,True
2026-04-05 21:14:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1199,1199,2026-04-05,Sunday,True
2026-04-05 21:52:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1437,1437,2026-04-05,Sunday,True
2026-04-06 11:18:00,Garden Bar,Bacardi White,Rum,750,0,15000,289,14711,289,0,2026-04-06,Monday,True
2026-04-06 19:04:00,Garden Bar,Bacardi White,Rum,750,14711,0,1288,13423,1288,0,2026-04-06,Monday,True
2026-04-06 21:13:00,Garden Bar,Bacardi White,Rum,750,13423,0,214,13209,214,0,2026-04-06,Monday,True
2026-04-07 10:54:00,Garden Bar,Bacardi White,Rum,750,11655,0,371,11284,371,0,2026-04-07,Tuesday,True
2026-04-07 17:47:00,Garden Bar,Bacardi White,Rum,750,13209,0,779,12430,779,0,2026-04-07,Tuesday,True
2026-04-07 18:13:00,Garden Bar,Bacardi White,Rum,750,12430,0,775,11655,775,0,2026-04-07,Tuesday,True
2026-04-07 20:10:00,Garden Bar,Bacardi White,Rum,750,11284,0,109,11175,109,0,2026-04-07,Tuesday,True
2026-04-08 12:13:00,Garden Bar,Bacardi White,Rum,750,10349,0,499,9850,499,0,2026-04-08,Wednesday,True
2026-04-08 15:23:00,Garden Bar,Bacardi White,Rum,750,11175,0,826,10349,826,0,2026-04-08,Wednesday,True
2026-04-08 20:57:00,Garden Bar,Bacardi White,Rum,750,9850,0,389,9461,389,0,2026-04-08,Wednesday,True
2026-04-09 18:50:00,Garden Bar,Bacardi White,Rum,750,9461,0,1046,8415,1046,0,2026-04-09,Thursday,True
2026-04-09 20:15:00,Garden Bar,Bacardi White,Rum,750,8075,0,620,7455,620,0,2026-04-09,Thursday,True
2026-04-09 21:13:00,Garden Bar,Bacardi White,Rum,750,8415,0,340,8075,340,0,2026-04-09,Thursday,True
2026-04-10 18:11:00,Garden Bar,Bacardi White,Rum,750,7455,0,614,6841,614,0,2026-04-10,Friday,True
2026-04-10 19:03:00,Garden Bar,Bacardi White,Rum,750,6841,0,1182,5659,1182,0,2026-04-10,Friday,True
2026-04-10 19:59:00,Garden Bar,Bacardi White,Rum,750,5659,0,1152,4507,1152,0,2026-04-10,Friday,True
2026-04-11 10:33:00,Garden Bar,Bacardi White,Rum,750,4507,0,559,3948,559,0,2026-04-11,Saturday,True
2026-04-11 13:09:00,Garden Bar,Bacardi White,Rum,750,2960,0,979,1981,979,0,2026-04-11,Saturday,True
2026-04-11 15:13:00,Garden Bar,Bacardi White,Rum,750,3523,0,563,2960,563,0,2026-04-11,Saturday,True
2026-04-11 19:33:00,Garden Bar,Bacardi White,Rum,750,3948,0,425,3523,425,0,2026-04-11,Saturday,True
2026-04-11 21:32:00,Garden Bar,Bacardi White,Rum,750,1981,0,376,1605,376,0,2026-04-11,Saturday,True
2026-04-12 11:44:00,Garden Bar,Bacardi White,Rum,750,1605,14250,620,15235,620,0,2026-04-12,Sunday,True
2026-04-12 14:24:00,Garden Bar,Bacardi White,Rum,750,15235,0,1110,14125,1110,0,2026-04-12,Sunday,True
2026-04-12 23:30:00,Garden Bar,Bacardi White,Rum,750,14125,0,713,13412,713,0,2026-04-12,Sunday,True
2026-04-13 16:22:00,Garden Bar,Bacardi White,Rum,750,13412,0,185,13227,185,0,2026-04-13,Monday,True
2026-04-13 20:31:00,Garden Bar,Bacardi White,Rum,750,13227,0,1209,12018,1209,0,2026-04-13,Monday,True
2026-04-13 23:49:00,Garden Bar,Bacardi White,Rum,750,12018,0,466,11552,466,0,2026-04-13,Monday,True
2026-04-14 18:50:00,Garden Bar,Bacardi White,Rum,750,11522,0,469,11053,469,0,2026-04-14,Tuesday,True
2026-04-14 20:12:00,Garden Bar,Bacardi White,Rum,750,11552,0,30,11522,30,0,2026-04-14,Tuesday,True
2026-04-14 22:54:00,Garden Bar,Bacardi White,Rum,750,11053,0,888,10165,888,0,2026-04-14,Tuesday,True
2026-04-15 17:57:00,Garden Bar,Bacardi White,Rum,750,10165,0,100,10065,100,0,2026-04-15,Wednesday,True
2026-04-15 19:17:00,Garden Bar,Bacardi White,Rum,750,9259,0,1153,8106,1153,0,2026-04-15,Wednesday,True
2026-04-15 22:37:00,Garden Bar,Bacardi White,Rum,750,10065,0,806,9259,806,0,2026-04-15,Wednesday,True
2026-04-16 13:49:00,Garden Bar,Bacardi White,Rum,750,7166,0,229,6937,229,0,2026-04-16,Thursday,True
2026-04-16 14:59:00,Garden Bar,Bacardi White,Rum,750,8106,0,364,7742,364,0,2026-04-16,Thursday,True
2026-04-16 16:43:00,Garden Bar,Bacardi White,Rum,750,7452,0,286,7166,286,0,2026-04-16,Thursday,True
2026-04-16 22:13:00,Garden Bar,Bacardi White,Rum,750,7742,0,290,7452,290,0,2026-04-16,Thursday,True
2026-04-16 22:24:00,Garden Bar,Bacardi White,Rum,750,6937,0,874,6063,874,0,2026-04-16,Thursday,True
2026-04-17 19:19:00,Garden Bar,Bacardi White,Rum,750,6063,0,385,5678,385,0,2026-04-17,Friday,True
2026-04-17 19:20:00,Garden Bar,Bacardi White,Rum,750,5678,0,533,5145,533,0,2026-04-17,Friday,True
2026-04-17 20:52:00,Garden Bar,Bacardi White,Rum,750,3784,0,557,3227,557,0,2026-04-17,Friday,True
2026-04-17 22:59:00,Garden Bar,Bacardi White,Rum,750,5145,0,1361,3784,1361,0,2026-04-17,Friday,True
2026-04-18 16:37:00,Garden Bar,Bacardi White,Rum,750,3227,0,600,2627,600,0,2026-04-18,Saturday,True
2026-04-18 19:53:00,Garden Bar,Bacardi White,Rum,750,2627,0,1556,1071,1556,0,2026-04-18,Saturday,True
2026-04-18 19:56:00,Garden Bar,Bacardi White,Rum,750,756,0,756,0,763,7,2026-04-18,Saturday,True
2026-04-18 22:11:00,Garden Bar,Bacardi White,Rum,750,1071,0,315,756,315,0,2026-04-18,Saturday,True
2026-04-19 17:49:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1510,1510,2026-04-19,Sunday,True
2026-04-19 21:04:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,818,818,2026-04-19,Sunday,True
2026-04-20 11:47:00,Garden Bar,Bacardi White,Rum,750,11440,0,419,11021,419,0,2026-04-20,Monday,True
2026-04-20 20:37:00,Garden Bar,Bacardi White,Rum,750,0,12000,560,11440,560,0,2026-04-20,Monday,True
2026-04-20 20:37:00,Garden Bar,Bacardi White,Rum,750,11021,0,641,10380,641,0,2026-04-20,Monday,True
2026-04-21 17:26:00,Garden Bar,Bacardi White,Rum,750,10380,0,394,9986,394,0,2026-04-21,Tuesday,True
2026-04-21 18:49:00,Garden Bar,Bacardi White,Rum,750,9986,0,1100,8886,1100,0,2026-04-21,Tuesday,True
2026-04-21 20:43:00,Garden Bar,Bacardi White,Rum,750,8886,0,283,8603,283,0,2026-04-21,Tuesday,True
2026-04-22 10:56:00,Garden Bar,Bacardi White,Rum,750,8603,0,1335,7268,1335,0,2026-04-22,Wednesday,True
2026-04-22 11:35:00,Garden Bar,Bacardi White,Rum,750,7268,0,155,7113,155,0,2026-04-22,Wednesday,True
2026-04-22 23:42:00,Garden Bar,Bacardi White,Rum,750,7113,0,831,6282,831,0,2026-04-22,Wednesday,True
2026-04-23 19:51:00,Garden Bar,Bacardi White,Rum,750,6282,0,826,5456,826,0,2026-04-23,Thursday,True
2026-04-23 20:48:00,Garden Bar,Bacardi White,Rum,750,5456,0,422,5034,422,0,2026-04-23,Thursday,True
2026-04-23 22:51:00,Garden Bar,Bacardi White,Rum,750,5034,0,1029,4005,1029,0,2026-04-23,Thursday,True
2026-04-24 16:15:00,Garden Bar,Bacardi White,Rum,750,4005,0,372,3633,372,0,2026-04-24,Friday,True
2026-04-24 18:25:00,Garden Bar,Bacardi White,Rum,750,3633,0,1752,1881,1752,0,2026-04-24,Friday,True
2026-04-24 19:39:00,Garden Bar,Bacardi White,Rum,750,1881,0,382,1499,382,0,2026-04-24,Friday,True
2026-04-24 21:11:00,Garden Bar,Bacardi White,Rum,750,1499,0,431,1068,431,0,2026-04-24,Friday,True
2026-04-25 16:12:00,Garden Bar,Bacardi White,Rum,750,6753,0,316,6437,316,0,2026-04-25,Saturday,True
2026-04-25 16:32:00,Garden Bar,Bacardi White,Rum,750,6851,0,98,6753,98,0,2026-04-25,Saturday,True
2026-04-25 19:04:00,Garden Bar,Bacardi White,Rum,750,6437,0,818,5619,818,0,2026-04-25,Saturday,True
2026-04-25 19:14:00,Garden Bar,Bacardi White,Rum,750,5619,0,1260,4359,1260,0,2026-04-25,Saturday,True
2026-04-25 20:22:00,Garden Bar,Bacardi White,Rum,750,1068,7500,1717,6851,1717,0,2026-04-25,Saturday,True
2026-04-26 11:35:00,Garden Bar,Bacardi White,Rum,750,4026,0,164,3862,164,0,2026-04-26,Sunday,True
2026-04-26 17:19:00,Garden Bar,Bacardi White,Rum,750,3862,0,947,2915,947,0,2026-04-26,Sunday,True
2026-04-26 20:39:00,Garden Bar,Bacardi White,Rum,750,4359,0,333,4026,333,0,2026-04-26,Sunday,True
2026-04-26 23:04:00,Garden Bar,Bacardi White,Rum,750,2915,0,435,2480,435,0,2026-04-26,Sunday,True
2026-04-27 10:01:00,Garden Bar,Bacardi White,Rum,750,2480,0,312,2168,312,0,2026-04-27,Monday,True
2026-04-27 13:44:00,Garden Bar,Bacardi White,Rum,750,2168,0,781,1387,781,0,2026-04-27,Monday,True
2026-04-27 15:34:00,Garden Bar,Bacardi White,Rum,750,1387,0,205,1182,205,0,2026-04-27,Monday,True
2026-04-27 19:02:00,Garden Bar,Bacardi White,Rum,750,1182,0,570,612,570,0,2026-04-27,Monday,True
2026-04-28 15:46:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,763,763,2026-04-28,Tuesday,True
2026-04-28 19:35:00,Garden Bar,Bacardi White,Rum,750,612,0,612,0,823,211,2026-04-28,Tuesday,True
2026-04-28 23:14:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,161,161,2026-04-28,Tuesday,True
2026-04-28 23:21:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,173,173,2026-04-28,Tuesday,True
2026-04-29 15:39:00,Garden Bar,Bacardi White,Rum,750,0,14250,629,13621,629,0,2026-04-29,Wednesday,True
2026-04-29 18:01:00,Garden Bar,Bacardi White,Rum,750,13621,0,1643,11978,1643,0,2026-04-29,Wednesday,True
2026-04-30 14:51:00,Garden Bar,Bacardi White,Rum,750,11978,0,391,11587,391,0,2026-04-30,Thursday,True
2026-04-30 20:00:00,Garden Bar,Bacardi White,Rum,750,10020,0,646,9374,646,0,2026-04-30,Thursday,True
2026-04-30 20:33:00,Garden Bar,Bacardi White,Rum,750,11587,0,212,11375,212,0,2026-04-30,Thursday,True
2026-04-30 23:02:00,Garden Bar,Bacardi White,Rum,750,11375,0,1355,10020,1355,0,2026-04-30,Thursday,True
2026-05-01 11:03:00,Garden Bar,Bacardi White,Rum,750,8533,0,551,7982,551,0,2026-05-01,Friday,True
2026-05-01 11:34:00,Garden Bar,Bacardi White,Rum,750,7982,0,465,7517,465,0,2026-05-01,Friday,True
2026-05-01 15:11:00,Garden Bar,Bacardi White,Rum,750,8949,0,416,8533,416,0,2026-05-01,Friday,True
2026-05-01 19:05:00,Garden Bar,Bacardi White,Rum,750,9374,0,425,8949,425,0,2026-05-01,Friday,True
2026-05-01 20:32:00,Garden Bar,Bacardi White,Rum,750,7517,0,220,7297,220,0,2026-05-01,Friday,True
2026-05-02 13:19:00,Garden Bar,Bacardi White,Rum,750,7297,0,2924,4373,2924,0,2026-05-02,Saturday,True
2026-05-02 22:58:00,Garden Bar,Bacardi White,Rum,750,4373,0,661,3712,661,0,2026-05-02,Saturday,True
2026-05-03 11:01:00,Garden Bar,Bacardi White,Rum,750,3712,0,473,3239,473,0,2026-05-03,Sunday,True
2026-05-03 18:15:00,Garden Bar,Bacardi White,Rum,750,2157,0,456,1701,456,0,2026-05-03,Sunday,True
2026-05-03 18:47:00,Garden Bar,Bacardi White,Rum,750,3239,0,1082,2157,1082,0,2026-05-03,Sunday,True
2026-05-03 22:50:00,Garden Bar,Bacardi White,Rum,750,1701,0,608,1093,608,0,2026-05-03,Sunday,True
2026-05-04 16:05:00,Garden Bar,Bacardi White,Rum,750,1093,0,762,331,762,0,2026-05-04,Monday,True
2026-05-04 18:46:00,Garden Bar,Bacardi White,Rum,750,331,0,331,0,1417,1086,2026-05-04,Monday,True
2026-05-05 10:20:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,370,370,2026-05-05,Tuesday,True
2026-05-05 13:34:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,216,216,2026-05-05,Tuesday,True
2026-05-05 18:31:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,768,768,2026-05-05,Tuesday,True
2026-05-05 20:44:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,837,837,2026-05-05,Tuesday,True
2026-05-05 21:02:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,65,65,2026-05-05,Tuesday,True
2026-05-06 20:09:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1724,1724,2026-05-06,Wednesday,True
2026-05-06 20:47:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,537,537,2026-05-06,Wednesday,True
2026-05-07 10:26:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,313,313,2026-05-07,Thursday,True
2026-05-07 13:44:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,908,908,2026-05-07,Thursday,True
2026-05-07 18:14:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,773,773,2026-05-07,Thursday,True
2026-05-07 20:22:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,336,336,2026-05-07,Thursday,True
2026-05-08 15:51:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1603,1603,2026-05-08,Friday,True
2026-05-08 20:30:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1195,1195,2026-05-08,Friday,True
2026-05-08 22:27:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,997,997,2026-05-08,Friday,True
2026-05-09 12:48:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1567,1567,2026-05-09,Saturday,True
2026-05-09 18:41:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,1107,1107,2026-05-09,Saturday,True
2026-05-09 18:43:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,583,583,2026-05-09,Saturday,True
2026-05-09 20:42:00,Garden Bar,Bacardi White,Rum,750,0,0,0,0,337,337,2026-05-09,Saturday,True
2026-05-10 11:15:00,Garden Bar,Bacardi White,Rum,750,0,7500,1170,6330,1170,0,2026-05-10,Sunday,True
2026-05-10 13:56:00,Garden Bar,Bacardi White,Rum,750,6330,0,1030,5300,1030,0,2026-05-10,Sunday,True
2026-05-10 21:52:00,Garden Bar,Bacardi White,Rum,750,5300,0,397,4903,397,0,2026-05-10,Sunday,True
2026-05-11 14:55:00,Garden Bar,Bacardi White,Rum,750,3905,0,89,3816,89,0,2026-05-11,Monday,True
2026-05-11 15:12:00,Garden Bar,Bacardi White,Rum,750,3816,0,52,3764,52,0,2026-05-11,Monday,True
2026-05-11 17:32:00,Garden Bar,Bacardi White,Rum,750,3764,0,30,3734,30,0,2026-05-11,Monday,True
2026-05-11 22:02:00,Garden Bar,Bacardi White,Rum,750,3734,0,57,3677,57,0,2026-05-11,Monday,True
2026-05-11 23:58:00,Garden Bar,Bacardi White,Rum,750,4903,0,998,3905,998,0,2026-05-11,Monday,True
2026-05-12 22:30:00,Garden Bar,Bacardi White,Rum,750,3677,0,243,3434,243,0,2026-05-12,Tuesday,True
2026-05-12 23:30:00,Garden Bar,Bacardi White,Rum,750,3434,0,1597,1837,1597,0,2026-05-12,Tuesday,True
2026-05-13 16:12:00,Garden Bar,Bacardi White,Rum,750,1837,0,1456,381,1456,0,2026-05-13,Wednesday,True
2026-05-13 18:21:00,Garden Bar,Bacardi White,Rum,750,381,0,381,0,416,35,2026-05-13,Wednesday,True
2026-05-14 10:55:00,Garden Bar,Bacardi White,Rum,750,0,13500,507,12993,507,0,2026-05-14,Thursday,True
2026-05-14 18:40:00,Garden Bar,Bacardi White,Rum,750,11548,0,103,11445,103,0,2026-05-14,Thursday,True
2026-05-14 20:46:00,Garden Bar,Bacardi White,Rum,750,12291,0,743,11548,743,0,2026-05-14,Thursday,True
2026-05-14 23:22:00,Garden Bar,Bacardi White,Rum,750,11445,0,666,10779,666,0,2026-05-14,Thursday,True
2026-05-14 23:55:00,Garden Bar,Bacardi White,Rum,750,12993,0,702,12291,702,0,2026-05-14,Thursday,True
2026-05-15 13:39:00,Garden Bar,Bacardi White,Rum,750,10251,0,911,9340,911,0,2026-05-15,Friday,True
2026-05-15 19:42:00,Garden Bar,Bacardi White,Rum,750,9340,0,628,8712,628,0,2026-05-15,Friday,True
2026-05-15 20:17:00,Garden Bar,Bacardi White,Rum,750,10779,0,528,10251,528,0,2026-05-15,Friday,True
2026-05-15 21:02:00,Garden Bar,Bacardi White,Rum,750,8712,0,531,8181,531,0,2026-05-15,Friday,True
2026-05-16 14:17:00,Garden Bar,Bacardi White,Rum,750,8181,0,1256,6925,1256,0,2026-05-16,Saturday,True
2026-05-16 16:56:00,Garden Bar,Bacardi White,Rum,750,6925,0,1534,5391,1534,0,2026-05-16,Saturday,True
2026-05-16 18:28:00,Garden Bar,Bacardi White,Rum,750,5391,0,1077,4314,1077,0,2026-05-16,Saturday,True
2026-05-17 18:14:00,Garden Bar,Bacardi White,Rum,750,3880,0,1783,2097,1783,0,2026-05-17,Sunday,True
2026-05-17 20:06:00,Garden Bar,Bacardi White,Rum,750,4314,0,434,3880,434,0,2026-05-17,Sunday,True
